CustomerID,Recency,Frequency,Monetary Value,R,F,M,RFM_Segment,RFM_Score,RFM_Categories
14403.0,129,5,1426.3100000000002,2,3,3,233,8,Medium
14404.0,33,7,1409.7200000000003,3,4,3,343,10,Top
14406.0,118,1,156.75,2,1,1,211,4,Low
14407.0,106,8,2096.0799999999995,2,4,4,244,10,Top
14408.0,10,7,2599.03,4,4,4,444,12,Top
14409.0,70,7,1908.2499999999998,2,4,4,244,10,Top
14410.0,15,15,573.4499999999999,4,4,2,442,10,Top
14411.0,310,1,1063.0,1,1,3,113,5,Low
14412.0,34,3,761.3300000000002,3,3,3,333,9,Medium
14413.0,361,1,121.05,1,1,1,111,3,Low
14414.0,91,8,1485.1300000000003,2,4,3,243,9,Medium
14415.0,0,18,5766.8499999999985,4,4,4,444,12,Top
14416.0,21,2,490.22,3,2,2,322,7,Medium
14418.0,3,3,1937.2500000000002,4,3,4,434,11,Top
14419.0,10,6,1051.79,4,4,3,443,11,Top
14420.0,84,2,385.87,2,2,2,222,6,Low
14421.0,56,2,813.11,2,2,3,223,7,Medium
14422.0,0,6,4263.64,4,4,4,444,12,Top
14423.0,217,1,265.2,1,1,1,111,3,Low
14424.0,17,1,322.08,3,1,2,312,6,Low
14426.0,18,16,3918.9000000000005,3,4,4,344,11,Top
14427.0,49,2,363.34000000000003,3,2,2,322,7,Medium
14428.0,6,7,1209.3700000000003,4,4,3,443,11,Top
14431.0,298,2,423.26,1,2,2,122,5,Low
14432.0,9,6,2248.499999999998,4,4,4,444,12,Top
14434.0,21,6,1372.8,3,4,3,343,10,Top
14436.0,98,1,89.06,2,1,1,211,4,Low
14437.0,142,2,-43.400000000000006,2,2,1,221,5,Low
14438.0,305,1,131.9,1,1,1,111,3,Low
14439.0,319,1,2661.24,1,1,4,114,6,Low
14440.0,7,5,2357.6800000000003,4,3,4,434,11,Top
14441.0,0,10,1545.1400000000006,4,4,3,443,11,Top
14442.0,1,5,1544.6200000000001,4,3,3,433,10,Top
14443.0,53,7,1400.8800000000003,2,4,3,243,9,Medium
14446.0,0,4,1010.3500000000005,4,3,3,433,10,Top
14447.0,18,5,1163.2300000000005,3,3,3,333,9,Medium
14448.0,8,2,375.35,4,2,2,422,8,Medium
14449.0,18,4,885.7999999999998,3,3,3,333,9,Medium
14450.0,180,3,483.25,1,3,2,132,6,Low
14451.0,59,2,643.9000000000001,2,2,3,223,7,Medium
14452.0,10,2,259.05000000000007,4,2,1,421,7,Medium
14453.0,189,1,119.93000000000002,1,1,1,111,3,Low
14456.0,4,14,3002.509999999998,4,4,4,444,12,Top
14457.0,310,1,113.64,1,1,1,111,3,Low
14459.0,154,1,1837.9199999999996,1,1,4,114,6,Low
14460.0,109,4,383.34,2,3,2,232,7,Medium
14461.0,147,3,2103.059999999999,1,3,4,134,8,Medium
14462.0,63,15,1942.45,2,4,4,244,10,Top
14463.0,97,3,529.62,2,3,2,232,7,Medium
14465.0,246,3,1038.4400000000007,1,3,3,133,7,Medium
14466.0,28,7,2272.4000000000015,3,4,4,344,11,Top
14467.0,17,4,596.2599999999999,3,3,2,332,8,Medium
14470.0,11,2,461.19000000000005,4,2,2,422,8,Medium
14472.0,103,8,1852.6700000000012,2,4,4,244,10,Top
14473.0,73,2,234.34,2,2,1,221,5,Low
14474.0,42,2,537.71,3,2,2,322,7,Medium
14475.0,71,6,799.8199999999997,2,4,3,243,9,Medium
14476.0,256,1,193.00000000000003,1,1,1,111,3,Low
14477.0,19,5,1307.8100000000002,3,3,3,333,9,Medium
14479.0,253,2,316.24999999999994,1,2,2,122,5,Low
14480.0,10,1,279.05,4,1,1,411,6,Low
14481.0,164,2,636.5100000000001,1,2,2,122,5,Low
14482.0,17,6,2022.8100000000006,3,4,4,344,11,Top
14483.0,149,2,129.20000000000002,1,2,1,121,4,Low
14484.0,49,1,321.91999999999996,3,1,2,312,6,Low
14485.0,38,1,162.8,3,1,1,311,5,Low
14487.0,26,7,1152.7300000000002,3,4,3,343,10,Top
14488.0,50,2,1047.4300000000003,2,2,3,223,7,Medium
14489.0,206,1,463.38000000000005,1,1,2,112,4,Low
14491.0,174,2,340.93,1,2,2,122,5,Low
14493.0,6,7,2362.8400000000006,4,4,4,444,12,Top
14494.0,25,1,139.56,3,1,1,311,5,Low
14495.0,50,2,123.79999999999998,2,2,1,221,5,Low
14496.0,311,2,538.8100000000001,1,2,2,122,5,Low
14497.0,300,2,457.4699999999999,1,2,2,122,5,Low
14498.0,42,5,1957.3200000000004,3,3,4,334,10,Top
14499.0,25,3,808.4399999999999,3,3,3,333,9,Medium
14500.0,87,3,356.85,2,3,2,232,7,Medium
14501.0,63,3,190.30999999999997,2,3,1,231,6,Low
14502.0,19,14,2310.18,3,4,4,344,11,Top
14503.0,2,6,3543.2600000000016,4,4,4,444,12,Top
14504.0,46,4,673.2599999999995,3,3,3,333,9,Medium
14505.0,16,11,5772.489999999987,4,4,4,444,12,Top
14506.0,16,5,1960.6500000000012,4,3,4,434,11,Top
14507.0,23,7,1352.8799999999997,3,4,3,343,10,Top
14508.0,21,2,268.04999999999995,3,2,1,321,6,Low
14511.0,10,6,1267.41,4,4,3,443,11,Top
14512.0,187,2,275.28,1,2,1,121,4,Low
14513.0,100,4,438.49,2,3,2,232,7,Medium
14514.0,60,3,990.2,2,3,3,233,8,Medium
14515.0,17,6,2076.8899999999994,3,4,4,344,11,Top
14517.0,32,2,330.45,3,2,2,322,7,Medium
14518.0,63,1,174.37,2,1,1,211,4,Low
14520.0,1,2,270.6,4,2,1,421,7,Medium
14522.0,23,4,974.54,3,3,3,333,9,Medium
14523.0,107,1,241.09000000000003,2,1,1,211,4,Low
14524.0,31,9,1843.830000000001,3,4,4,344,11,Top
14525.0,8,13,4105.069999999997,4,4,4,444,12,Top
14527.0,2,86,7709.689999999953,4,4,4,444,12,Top
14528.0,36,1,364.22,3,1,2,312,6,Low
14529.0,59,3,578.6099999999999,2,3,2,232,7,Medium
14530.0,25,6,2862.1100000000015,3,4,4,344,11,Top
14532.0,235,4,932.8499999999997,1,3,3,133,7,Medium
14533.0,24,9,1812.6200000000006,3,4,4,344,11,Top
14534.0,2,25,4025.599999999999,4,4,4,444,12,Top
14535.0,58,4,2831.740000000005,2,3,4,234,9,Medium
14536.0,259,1,170.95000000000002,1,1,1,111,3,Low
14537.0,57,1,355.5600000000001,2,1,2,212,5,Low
14538.0,64,2,388.2499999999999,2,2,2,222,6,Low
14539.0,15,2,537.48,4,2,2,422,8,Medium
14540.0,9,3,952.66,4,3,3,433,10,Top
14541.0,58,8,1453.35,2,4,3,243,9,Medium
14542.0,185,1,103.25000000000001,1,1,1,111,3,Low
14543.0,3,21,2911.1700000000005,4,4,4,444,12,Top
14544.0,23,2,2004.3000000000004,3,2,4,324,9,Medium
14546.0,3,9,2482.8600000000024,4,4,4,444,12,Top
14547.0,3,9,3953.949999999999,4,4,4,444,12,Top
14548.0,150,2,652.8,1,2,3,123,6,Low
14549.0,310,1,289.2399999999999,1,1,1,111,3,Low
14550.0,10,2,757.3700000000001,4,2,3,423,9,Medium
14551.0,17,2,186.23000000000002,3,2,1,321,6,Low
14552.0,151,1,164.22000000000003,1,1,1,111,3,Low
14553.0,18,5,859.27,3,3,3,333,9,Medium
14554.0,9,4,2279.490000000001,4,3,4,434,11,Top
14555.0,56,2,312.54,2,2,2,222,6,Low
14557.0,63,2,0.0,2,2,1,221,5,Low
14560.0,6,24,2174.1800000000007,4,4,4,444,12,Top
14561.0,75,3,1080.7600000000004,2,3,3,233,8,Medium
14562.0,3,22,4676.619999999999,4,4,4,444,12,Top
14565.0,95,6,2923.7700000000023,2,4,4,244,10,Top
14566.0,110,1,1432.0,2,1,3,213,6,Low
14567.0,34,3,1524.4600000000005,3,3,3,333,9,Medium
14569.0,0,1,227.39,4,1,1,411,6,Low
14570.0,280,2,218.05999999999992,1,2,1,121,4,Low
14572.0,2,10,2775.3900000000012,4,4,4,444,12,Top
14573.0,179,13,1590.1200000000013,1,4,4,144,9,Medium
14576.0,371,1,35.400000000000006,1,1,1,111,3,Low
14577.0,12,4,859.7100000000011,4,3,3,433,10,Top
14578.0,2,1,168.63,4,1,1,411,6,Low
14581.0,16,1,138.6,4,1,1,411,6,Low
14582.0,40,1,114.11,3,1,1,311,5,Low
14583.0,5,5,986.9600000000003,4,3,3,433,10,Top
14584.0,168,5,1020.0599999999994,1,3,3,133,7,Medium
14585.0,49,1,157.05,3,1,1,311,5,Low
14586.0,226,3,134.15999999999997,1,3,1,131,5,Low
14587.0,18,10,1577.3900000000003,3,4,3,343,10,Top
14589.0,371,1,39.75,1,1,1,111,3,Low
14591.0,14,4,1320.2100000000005,4,3,3,433,10,Top
14592.0,34,3,557.9399999999998,3,3,2,332,8,Medium
14593.0,21,3,617.1500000000001,3,3,2,332,8,Medium
14594.0,6,2,363.32999999999987,4,2,2,422,8,Medium
14595.0,19,6,1740.6000000000001,3,4,4,344,11,Top
14597.0,10,2,866.2400000000001,4,2,3,423,9,Medium
14598.0,43,1,221.97000000000003,3,1,1,311,5,Low
14600.0,305,1,393.3299999999999,1,1,2,112,4,Low
14601.0,10,1,213.96000000000004,4,1,1,411,6,Low
14603.0,274,1,660.0,1,1,3,113,5,Low
14606.0,0,126,11498.350000000055,4,4,4,444,12,Top
14607.0,15,17,10981.1,4,4,4,444,12,Top
14608.0,3,4,1785.1499999999999,4,3,4,434,11,Top
14609.0,71,4,601.5600000000001,2,3,2,232,7,Medium
14616.0,242,3,406.08000000000004,1,3,2,132,6,Low
14618.0,8,4,538.59,4,3,2,432,9,Medium
14619.0,238,2,379.50999999999993,1,2,2,122,5,Low
14620.0,203,3,393.28000000000003,1,3,2,132,6,Low
14621.0,0,6,1765.76,4,4,4,444,12,Top
14622.0,184,1,320.58,1,1,2,112,4,Low
14623.0,31,6,866.8,3,4,3,343,10,Top
14624.0,56,2,225.84999999999997,2,2,1,221,5,Low
14625.0,184,5,848.48,1,3,3,133,7,Medium
14626.0,8,7,2757.0699999999997,4,4,4,444,12,Top
14627.0,311,1,-21.849999999999998,1,1,1,111,3,Low
14628.0,90,2,671.96,2,2,3,223,7,Medium
14629.0,3,3,935.4600000000002,4,3,3,433,10,Top
14631.0,50,3,1006.9799999999998,2,3,3,233,8,Medium
14632.0,262,1,114.55999999999999,1,1,1,111,3,Low
14633.0,265,1,344.9000000000001,1,1,2,112,4,Low
14636.0,35,2,609.8500000000001,3,2,2,322,7,Medium
14638.0,50,1,443.6,2,1,2,212,5,Low
14639.0,51,8,2952.3400000000024,2,4,4,244,10,Top
14640.0,15,8,2024.4499999999991,4,4,4,444,12,Top
14641.0,21,1,110.46,3,1,1,311,5,Low
14642.0,58,1,96.12,2,1,1,211,4,Low
14643.0,169,3,668.6100000000001,1,3,3,133,7,Medium
14644.0,8,4,780.4599999999999,4,3,3,433,10,Top
14645.0,156,2,597.09,1,2,2,122,5,Low
14646.0,1,75,278466.01999999984,4,4,4,444,12,Top
14647.0,200,1,236.03999999999996,1,1,1,111,3,Low
14649.0,4,4,1402.59,4,3,3,433,10,Top
14651.0,66,2,653.7499999999999,2,2,3,223,7,Medium
14652.0,76,1,114.18000000000002,2,1,1,211,4,Low
14653.0,0,7,1926.6499999999996,4,4,4,444,12,Top
14655.0,3,5,1930.15,4,3,4,434,11,Top
14656.0,168,2,291.04999999999984,1,2,2,122,5,Low
14657.0,17,5,838.2700000000001,3,3,3,333,9,Medium
14658.0,4,2,247.14999999999998,4,2,1,421,7,Medium
14659.0,8,12,2456.5300000000007,4,4,4,444,12,Top
14660.0,86,2,285.73999999999995,2,2,1,221,5,Low
14661.0,26,1,107.95,3,1,1,311,5,Low
14662.0,28,4,741.3700000000003,3,3,3,333,9,Medium
14664.0,19,2,636.2399999999999,3,2,2,322,7,Medium
14665.0,60,7,1258.3800000000003,2,4,3,243,9,Medium
14666.0,23,1,195.24999999999997,3,1,1,311,5,Low
14667.0,10,27,9165.040000000005,4,4,4,444,12,Top
14669.0,241,3,1259.2400000000002,1,3,3,133,7,Medium
14670.0,279,2,392.86,1,2,2,122,5,Low
14672.0,234,2,765.55,1,2,3,123,6,Low
14673.0,2,5,1736.3999999999994,4,3,4,434,11,Top
14675.0,15,1,596.3599999999999,4,1,2,412,7,Medium
14676.0,30,8,2543.24,3,4,4,344,11,Top
14679.0,371,1,-2.55,1,1,1,111,3,Low
14680.0,24,23,26932.339999999997,3,4,4,344,11,Top
14681.0,70,3,498.95,2,3,2,232,7,Medium
14682.0,187,2,52.0,1,2,1,121,4,Low
14684.0,25,5,1201.5100000000004,3,3,3,333,9,Medium
14687.0,106,1,628.3799999999999,2,1,2,212,5,Low
14688.0,7,27,5055.609999999999,4,4,4,444,12,Top
14689.0,208,1,112.80000000000001,1,1,1,111,3,Low
14690.0,43,3,341.96000000000004,3,3,2,332,8,Medium
14691.0,30,5,2114.3299999999995,3,3,4,334,10,Top
14692.0,136,5,582.0500000000001,2,3,2,232,7,Medium
14693.0,264,1,172.9,1,1,1,111,3,Low
14696.0,3,9,2070.97,4,4,4,444,12,Top
14697.0,217,2,188.60999999999996,1,2,1,121,4,Low
14698.0,1,5,1217.2700000000013,4,3,3,433,10,Top
14699.0,213,1,109.12999999999998,1,1,1,111,3,Low
14700.0,31,3,2195.1,3,3,4,334,10,Top
14701.0,10,12,2462.9399999999987,4,4,4,444,12,Top
14702.0,0,18,3210.289999999998,4,4,4,444,12,Top
14703.0,14,1,318.1699999999999,4,1,2,412,7,Medium
14704.0,19,7,1463.9599999999998,3,4,3,343,10,Top
14705.0,198,1,179.0,1,1,1,111,3,Low
14708.0,2,4,1096.6699999999998,4,3,3,433,10,Top
14709.0,14,14,4911.140000000007,4,4,4,444,12,Top
14710.0,13,4,599.4800000000001,4,3,2,432,9,Medium
14711.0,9,12,2809.0199999999973,4,4,4,444,12,Top
14712.0,28,3,917.07,3,3,3,333,9,Medium
14713.0,8,12,2660.1,4,4,4,444,12,Top
14714.0,23,1,160.19,3,1,1,311,5,Low
14715.0,24,4,867.3800000000001,3,3,3,333,9,Medium
14716.0,42,2,307.50999999999993,3,2,2,322,7,Medium
14719.0,1,6,1571.8900000000006,4,4,3,443,11,Top
14720.0,5,3,663.8100000000003,4,3,3,433,10,Top
14722.0,146,1,180.41999999999996,1,1,1,111,3,Low
14723.0,9,6,1122.3600000000001,4,4,3,443,11,Top
14725.0,24,1,655.58,3,1,3,313,7,Medium
14727.0,273,1,268.58,1,1,1,111,3,Low
14729.0,373,1,313.48999999999995,1,1,2,112,4,Low
14730.0,0,8,1897.5700000000056,4,4,4,444,12,Top
14731.0,46,3,380.0199999999999,3,3,2,332,8,Medium
14732.0,7,10,2686.3399999999997,4,4,4,444,12,Top
14733.0,8,15,9451.539999999997,4,4,4,444,12,Top
14735.0,3,33,5792.69,4,4,4,444,12,Top
14737.0,3,3,1164.55,4,3,3,433,10,Top
14738.0,38,9,1289.9399999999998,3,4,3,343,10,Top
14739.0,1,8,3899.1000000000004,4,4,4,444,12,Top
14740.0,190,4,1423.2099999999991,1,3,3,133,7,Medium
14741.0,11,6,1400.3400000000004,4,4,3,443,11,Top
14744.0,15,9,1088.53,4,4,3,443,11,Top
14745.0,112,6,1167.16,2,4,3,243,9,Medium
14747.0,247,2,294.3,1,2,2,122,5,Low
14748.0,28,6,1318.8499999999997,3,4,3,343,10,Top
14752.0,43,1,389.63999999999993,3,1,2,312,6,Low
14753.0,86,1,563.15,2,1,2,212,5,Low
14754.0,44,2,638.0500000000001,3,2,2,322,7,Medium
14755.0,9,12,4965.379999999999,4,4,4,444,12,Top
14756.0,14,1,738.9599999999998,4,1,3,413,8,Medium
14757.0,74,1,420.5,2,1,2,212,5,Low
14758.0,144,4,1484.0599999999995,1,3,3,133,7,Medium
14759.0,4,3,1625.9699999999993,4,3,4,434,11,Top
14760.0,293,2,53.8,1,2,1,121,4,Low
14761.0,58,2,255.90000000000003,2,2,1,221,5,Low
14762.0,263,1,300.52,1,1,2,112,4,Low
14764.0,43,2,250.55,3,2,1,321,6,Low
14765.0,28,3,254.10999999999996,3,3,1,331,7,Medium
14766.0,7,8,2423.07,4,4,4,444,12,Top
14768.0,16,3,139.50000000000003,4,3,1,431,8,Medium
14769.0,2,10,10383.830000000005,4,4,4,444,12,Top
14770.0,231,2,876.4199999999997,1,2,3,123,6,Low
14772.0,111,1,139.26,2,1,1,211,4,Low
14775.0,57,3,1011.9,2,3,3,233,8,Medium
14776.0,50,13,2195.5799999999995,2,4,4,244,10,Top
14777.0,3,2,-17.45,4,2,1,421,7,Medium
14778.0,126,2,730.8599999999999,2,2,3,223,7,Medium
14779.0,280,3,386.1499999999999,1,3,2,132,6,Low
14780.0,54,2,447.67999999999995,2,2,2,222,6,Low
14782.0,319,1,200.10000000000002,1,1,1,111,3,Low
14784.0,25,2,289.99,3,2,1,321,6,Low
14785.0,9,2,77.4,4,2,1,421,7,Medium
14788.0,6,2,679.4399999999998,4,2,3,423,9,Medium
14789.0,28,1,197.64000000000001,3,1,1,311,5,Low
14790.0,16,4,745.0600000000001,4,3,3,433,10,Top
14792.0,63,2,0.0,2,2,1,221,5,Low
14793.0,3,2,214.14000000000001,4,2,1,421,7,Medium
14794.0,2,9,1272.11,4,4,3,443,11,Top
14795.0,165,1,131.45,1,1,1,111,3,Low
14796.0,0,27,7792.509999999978,4,4,4,444,12,Top
14798.0,52,3,173.74,2,3,1,231,6,Low
14799.0,50,1,157.7,2,1,1,211,4,Low
14800.0,47,16,4228.3899999999985,3,4,4,344,11,Top
14801.0,60,1,189.3399999999999,2,1,1,211,4,Low
14803.0,161,3,845.5500000000002,1,3,3,133,7,Medium
14804.0,8,1,353.2699999999999,4,1,2,412,7,Medium
14805.0,14,4,546.4,4,3,2,432,9,Medium
14806.0,74,1,193.39000000000004,2,1,1,211,4,Low
14808.0,39,15,2152.799999999998,3,4,4,344,11,Top
14810.0,40,11,2085.329999999999,3,4,4,344,11,Top
14813.0,369,2,152.88,1,2,1,121,4,Low
14815.0,36,2,778.5,3,2,3,323,8,Medium
14816.0,196,1,271.85,1,1,1,111,3,Low
14817.0,199,2,1010.3399999999998,1,2,3,123,6,Low
14818.0,73,3,657.8,2,3,3,233,8,Medium
14819.0,63,2,272.06999999999994,2,2,1,221,5,Low
14820.0,20,4,507.2900000000001,3,3,2,332,8,Medium
14821.0,366,1,48.800000000000004,1,1,1,111,3,Low
14823.0,179,3,321.4299999999999,1,3,2,132,6,Low
14824.0,9,4,1127.7100000000003,4,3,3,433,10,Top
14825.0,3,12,2221.0099999999984,4,4,4,444,12,Top
14828.0,196,3,2139.76,1,3,4,134,8,Medium
14829.0,28,6,644.65,3,4,3,343,10,Top
14830.0,52,1,188.88,2,1,1,211,4,Low
14834.0,17,8,1698.3500000000001,3,4,4,344,11,Top
14836.0,9,3,102.44999999999999,4,3,1,431,8,Medium
14837.0,89,5,1641.2000000000012,2,3,4,234,9,Medium
14840.0,267,1,62.85,1,1,1,111,3,Low
14841.0,52,6,3295.7599999999993,2,4,4,244,10,Top
14842.0,34,8,2456.7999999999997,3,4,4,344,11,Top
14844.0,63,4,3189.8099999999995,2,3,4,234,9,Medium
14847.0,148,1,309.4,1,1,2,112,4,Low
14849.0,21,28,7904.279999999997,3,4,4,344,11,Top
14850.0,311,2,278.15000000000003,1,2,1,121,4,Low
14851.0,22,2,511.34999999999985,3,2,2,322,7,Medium
14852.0,57,6,2836.6899999999982,2,4,4,244,10,Top
14853.0,8,3,463.04999999999995,4,3,2,432,9,Medium
14854.0,77,8,2730.0900000000006,2,4,4,244,10,Top
14855.0,118,2,645.6500000000001,2,2,3,223,7,Medium
14856.0,35,3,1290.5300000000007,3,3,3,333,9,Medium
14857.0,59,3,1165.6499999999996,2,3,3,233,8,Medium
14859.0,12,5,1352.0399999999993,4,3,3,433,10,Top
14860.0,8,2,168.62000000000003,4,2,1,421,7,Medium
14861.0,51,1,125.79000000000002,2,1,1,211,4,Low
14862.0,25,2,841.2000000000002,3,2,3,323,8,Medium
14863.0,28,1,266.76,3,1,1,311,5,Low
14865.0,6,2,52.2,4,2,1,421,7,Medium
14866.0,10,12,14160.950000000008,4,4,4,444,12,Top
14867.0,185,4,701.3300000000002,1,3,3,133,7,Medium
14868.0,2,9,2939.640000000002,4,4,4,444,12,Top
14869.0,3,3,717.6999999999999,4,3,3,433,10,Top
14870.0,261,1,327.24999999999994,1,1,2,112,4,Low
14871.0,2,4,501.2799999999997,4,3,2,432,9,Medium
14873.0,209,1,519.68,1,1,2,112,4,Low
14875.0,8,5,1448.7200000000003,4,3,3,433,10,Top
14878.0,12,9,1476.0900000000006,4,4,3,443,11,Top
14880.0,76,3,690.5900000000001,2,3,3,233,8,Medium
14881.0,19,1,255.4,3,1,1,311,5,Low
14882.0,26,2,589.7,3,2,2,322,7,Medium
14883.0,18,7,756.6400000000001,3,4,3,343,10,Top
14885.0,131,1,765.3199999999999,2,1,3,213,6,Low
14886.0,252,1,364.80000000000007,1,1,2,112,4,Low
14887.0,78,1,1862.0,2,1,4,214,7,Medium
14888.0,206,1,369.2,1,1,2,112,4,Low
14889.0,335,1,135.9,1,1,1,111,3,Low
14890.0,253,1,125.65,1,1,1,111,3,Low
14891.0,147,2,554.38,1,2,2,122,5,Low
14893.0,9,2,1237.8500000000004,4,2,3,423,9,Medium
14894.0,84,1,655.7499999999999,2,1,3,213,6,Low
14895.0,7,24,11020.260000000007,4,4,4,444,12,Top
14896.0,204,2,468.77,1,2,2,122,5,Low
14897.0,7,4,1366.38,4,3,3,433,10,Top
14898.0,22,8,1194.11,3,4,3,343,10,Top
14901.0,10,10,1414.9900000000005,4,4,3,443,11,Top
14902.0,20,2,314.11000000000007,3,2,2,322,7,Medium
14903.0,20,10,2729.180000000001,3,4,4,344,11,Top
14904.0,1,2,1025.4399999999998,4,2,3,423,9,Medium
14905.0,153,3,599.9000000000001,1,3,2,132,6,Low
14907.0,2,10,3478.8499999999976,4,4,4,444,12,Top
14908.0,73,1,277.79999999999995,2,1,1,211,4,Low
14910.0,2,7,389.86000000000007,4,4,2,442,10,Top
14911.0,0,247,128333.72999999976,4,4,4,444,12,Top
14912.0,16,3,841.5199999999998,4,3,3,433,10,Top
14913.0,35,4,1227.4300000000005,3,3,3,333,9,Medium
14915.0,85,3,258.83000000000004,2,3,1,231,6,Low
14916.0,70,5,1264.8399999999997,2,3,3,233,8,Medium
14918.0,115,2,1610.1499999999996,2,2,4,224,8,Medium
14920.0,212,2,977.77,1,2,3,123,6,Low
14921.0,29,2,1316.0700000000004,3,2,3,323,8,Medium
14923.0,50,1,749.0999999999998,2,1,3,213,6,Low
14924.0,245,1,310.05,1,1,2,112,4,Low
14929.0,31,1,223.88,3,1,1,311,5,Low
14930.0,108,3,2362.960000000001,2,3,4,234,9,Medium
14931.0,4,6,864.6800000000001,4,4,3,443,11,Top
14932.0,365,1,313.53,1,1,2,112,4,Low
14934.0,72,3,1888.8400000000006,2,3,4,234,9,Medium
14935.0,296,1,1784.7099999999998,1,1,4,114,6,Low
14936.0,8,9,8117.42,4,4,4,444,12,Top
14937.0,56,4,1617.63,2,3,4,234,9,Medium
14944.0,29,14,5842.950000000003,3,4,4,344,11,Top
14946.0,13,1,100.9,4,1,1,411,6,Low
14947.0,71,2,290.82000000000005,2,2,2,222,6,Low
14948.0,22,7,1066.5699999999995,3,4,3,343,10,Top
14950.0,8,2,361.25,4,2,2,422,8,Medium
14951.0,78,1,311.69000000000005,2,1,2,212,5,Low
14952.0,45,15,7912.79,3,4,4,344,11,Top
14953.0,24,1,285.66999999999996,3,1,1,311,5,Low
14954.0,11,1,294.8499999999999,4,1,2,412,7,Medium
14957.0,252,1,58.49000000000001,1,1,1,111,3,Low
14958.0,146,3,483.7299999999999,1,3,2,132,6,Low
14959.0,58,5,684.9699999999999,2,3,3,233,8,Medium
14960.0,7,2,221.26999999999992,4,2,1,421,7,Medium
14961.0,10,12,7006.580000000002,4,4,4,444,12,Top
14962.0,270,1,126.70000000000002,1,1,1,111,3,Low
14963.0,9,5,1472.3400000000013,4,3,3,433,10,Top
14964.0,246,1,206.21,1,1,1,111,3,Low
14965.0,95,2,596.0899999999999,2,2,2,222,6,Low
14966.0,14,1,183.01999999999992,4,1,1,411,6,Low
14967.0,49,1,463.8,3,1,2,312,6,Low
14968.0,29,1,147.59,3,1,1,311,5,Low
14970.0,67,4,1592.06,2,3,4,234,9,Medium
14971.0,34,3,1097.9799999999993,3,3,3,333,9,Medium
14972.0,127,1,114.77000000000002,2,1,1,211,4,Low
14973.0,106,3,1314.45,2,3,3,233,8,Medium
14974.0,36,1,89.94,3,1,1,311,5,Low
14975.0,56,1,279.94,2,1,1,211,4,Low
14976.0,56,7,750.8599999999997,2,4,3,243,9,Medium
14978.0,71,5,1921.3700000000026,2,3,4,234,9,Medium
14981.0,245,1,102.11999999999998,1,1,1,111,3,Low
14984.0,18,2,202.36999999999998,3,2,1,321,6,Low
14985.0,197,2,292.0099999999999,1,2,2,122,5,Low
14987.0,15,2,326.4,4,2,2,422,8,Medium
14988.0,211,1,334.54,1,1,2,112,4,Low
14995.0,38,2,231.98000000000005,3,2,1,321,6,Low
14997.0,45,4,540.98,3,3,2,332,8,Medium
14998.0,169,2,414.8699999999999,1,2,2,122,5,Low
15000.0,47,1,490.52,3,1,2,312,6,Low
15002.0,115,4,1641.7599999999998,2,3,4,234,9,Medium
15004.0,146,1,1220.77,1,1,3,113,5,Low
15005.0,15,35,6160.539999999992,4,4,4,444,12,Top
15006.0,50,1,480.37999999999977,2,1,2,212,5,Low
15007.0,158,1,156.91000000000003,1,1,1,111,3,Low
15009.0,11,3,1259.4299999999998,4,3,3,433,10,Top
15010.0,35,1,308.94000000000005,3,1,2,312,6,Low
15012.0,53,2,405.0399999999997,2,2,2,222,6,Low
15014.0,42,2,257.66999999999996,3,2,1,321,6,Low
15016.0,172,1,170.04,1,1,1,111,3,Low
15017.0,33,1,125.58000000000003,3,1,1,311,5,Low
15018.0,38,4,456.26,3,3,2,332,8,Medium
15019.0,266,1,252.81,1,1,1,111,3,Low
15021.0,8,13,1829.2300000000032,4,4,4,444,12,Top
15022.0,11,4,852.3899999999995,4,3,3,433,10,Top
15023.0,2,12,6680.8099999999895,4,4,4,444,12,Top
15024.0,9,10,1636.4300000000005,4,4,4,444,12,Top
15025.0,32,1,361.96000000000004,3,1,2,312,6,Low
15026.0,79,3,469.0,2,3,2,232,7,Medium
15027.0,30,6,1051.9499999999996,3,4,3,343,10,Top
15028.0,7,4,627.13,4,3,2,432,9,Medium
15030.0,71,2,518.28,2,2,2,222,6,Low
15031.0,3,4,653.1899999999999,4,3,3,433,10,Top
15032.0,255,5,4464.0999999999985,1,3,4,134,8,Medium
15033.0,4,11,2541.5300000000007,4,4,4,444,12,Top
15034.0,15,11,4243.209999999997,4,4,4,444,12,Top
15035.0,89,1,252.72999999999996,2,1,1,211,4,Low
15036.0,71,3,429.56,2,3,2,232,7,Medium
15038.0,42,7,645.8399999999997,3,4,3,343,10,Top
15039.0,9,52,19638.58999999997,4,4,4,444,12,Top
15041.0,169,1,179.93000000000004,1,1,1,111,3,Low
15042.0,198,1,135.93,1,1,1,111,3,Low
15043.0,30,1,537.0,3,1,2,312,6,Low
15044.0,18,22,7563.8799999999965,3,4,4,344,11,Top
15045.0,151,3,633.66,1,3,2,132,6,Low
15046.0,8,16,4940.66,4,4,4,444,12,Top
15047.0,269,1,343.62,1,1,2,112,4,Low
15048.0,64,5,377.5199999999998,2,3,2,232,7,Medium
15049.0,273,1,121.17000000000002,1,1,1,111,3,Low
15050.0,24,5,1682.7700000000004,3,3,4,334,10,Top
15051.0,22,3,1383.3600000000001,3,3,3,333,9,Medium
15052.0,318,1,207.73,1,1,1,111,3,Low
